,x,y,z,barycenter_0,barycenter_1,barycenter_2,evals_0,evals_1,evals_2,e1_0,e1_1,e1_2,e2_0,e2_1,e2_2,e3_0,e3_1,e3_2,npoints_0,normals_0,normals_1,normals_2
89,2.1369363880012093,-0.9909440602471189,-0.4000734255717295,2.1369363880012093,-0.9909440602471189,-0.4000734255717295,1.788014407383864e-05,0.0001658686476656062,0.0009366482509464412,-0.388388535515265,0.7617505551968845,0.5185464657458826,-0.15921320513230938,0.49878808693007975,-0.8519751168010296,0.9076373178708581,0.413456812731232,0.07244282721102223,656.0,0.388388535515265,-0.7617505551968845,-0.5185464657458826
90,2.014985005227093,-0.9936376944745435,-0.43813370885210556,2.014985005227093,-0.9936376944745435,-0.43813370885210556,1.1413144513992045e-06,8.949187420132463e-05,0.00033991078538079736,0.18933627900988081,-0.1724160851679887,-0.9666563334639862,-0.373001440003432,0.898037318724292,-0.2332357175345363,0.9083070511705053,0.40472418726069326,0.10571959629185372,239.0,0.18933627900988081,-0.1724160851679887,-0.9666563334639862
91,1.9571692948399284,-1.0668452606510055,-0.4619721621878234,1.9571692948399284,-1.0668452606510055,-0.4619721621878234,1.767373342513624e-06,4.298836931930813e-05,0.00041086365171879826,-0.6265013745857433,0.1963742844057333,0.7542765859194561,-0.4610093332851455,0.6869475828939327,-0.5617592126348879,0.628463540920362,0.6996714648892861,0.3398432270231678,247.0,0.6265013745857433,-0.1963742844057333,-0.7542765859194561
92,1.8537350256825975,-1.0750855238326473,-0.5583368544442666,1.8537350256825975,-1.0750855238326473,-0.5583368544442666,4.882270998698782e-06,0.0001004968341809939,0.00034944860880881085,0.7848471704363922,0.01489510387742873,-0.6195103348116714,-0.06885372598680349,-0.9914248992845495,-0.11106679745249956,0.6158523227817873,-0.12982605654914187,0.7770914435027424,386.0,0.7848471704363922,0.01489510387742873,-0.6195103348116714
93,1.8557652846017374,-1.1387533688194915,-0.5439104146759574,1.8557652846017374,-1.1387533688194915,-0.5439104146759574,2.9149532875070645e-06,0.00011590756948270108,0.0002600829542579463,0.488219546623263,-0.5763449709691786,-0.6553381941665788,-0.378384881083275,-0.8164552126780991,0.4361487905042909,0.7864264466957932,-0.03503369990875971,0.6166896170750176,1157.0,0.488219546623263,-0.5763449709691786,-0.6553381941665788
94,1.581744910890661,-1.3211747757821046,-0.6660991534653383,1.581744910890661,-1.3211747757821046,-0.6660991534653383,1.982241069237263e-06,0.00012741004956838092,0.00029233147286481084,0.7204511667676142,-0.4792510842716822,-0.5012669094680003,0.6811592611990719,0.35322774327709816,0.6412894995726215,0.13027730879135602,0.8034603659196796,-0.5809296542700297,1189.0,0.7204511667676142,-0.4792510842716822,-0.5012669094680003
95,1.6643880134357156,-1.0626118667531081,-0.6791216330844319,1.6643880134357156,-1.0626118667531081,-0.6791216330844319,5.123763423137998e-06,0.00015215749981717196,0.00043942024146666284,0.42207383474098237,-0.5988163796975947,-0.6806413309760931,-0.18230407751703379,-0.7915211894428351,0.5833176064406617,0.8880421731808154,0.1221194090587785,0.44324705140974086,1735.0,0.42207383474098237,-0.5988163796975947,-0.6806413309760931
96,1.4471340802085055,-1.2364945335546713,-0.7501457737708238,1.4471340802085055,-1.2364945335546713,-0.7501457737708238,2.7055774322598175e-06,0.00010639966531523156,0.00038296614491356324,0.4273365137463519,-0.806014786540845,-0.40954080125993586,0.07643724591574548,-0.4191534585818953,0.9046920611985335,0.900855621870636,0.41791212238501957,0.11751002726456333,1143.0,0.4273365137463519,-0.806014786540845,-0.40954080125993586
97,1.326905187505942,-1.2444481519170296,-0.7751622225802678,1.326905187505942,-1.2444481519170296,-0.7751622225802678,8.004318158276558e-06,0.00012048215487402951,0.00023594723977079222,-0.6761304538001209,0.5815496933768559,0.45237988856416633,-0.14345568743262815,0.49833351128604214,-0.855034605891806,-0.7226811711863501,-0.6430114039911026,-0.25351185209002847,624.0,0.6761304538001209,-0.5815496933768559,-0.45237988856416633
98,1.4847807908815052,0.2823394945571347,-0.5849438625668723,1.4847807908815052,0.2823394945571347,-0.5849438625668723,4.340183597555145e-06,0.0001666088757088915,0.00020752909732697753,-0.1945376147777924,0.5599549775203887,-0.8053605028722902,0.563413304758304,-0.6083075526789429,-0.5590414737522449,-0.8029449323944289,-0.5625054173107102,-0.19714738405114612,2520.0,-0.1945376147777924,0.5599549775203887,-0.8053605028722902
99,0.9143833874477783,-0.6021233378760701,1.1692936060063333,0.9143833874477783,-0.6021233378760701,1.1692936060063333,1.946203195683865e-06,8.919216811199601e-05,0.000473983441418309,-0.31923373413974887,-0.011765173946048136,0.9476029778705907,0.9476347992970854,-0.013288286717690324,0.31907947066096415,0.008837994589542361,0.9998424886541518,0.015391157640266547,1214.0,-0.31923373413974887,-0.011765173946048136,0.9476029778705907
100,1.5062001050773948,0.24992490318158944,1.151554507976233,1.5062001050773948,0.24992490318158944,1.151554507976233,7.284516829276153e-05,0.0002837763565415607,0.0009237216809036298,-0.6040044208841048,0.20452698686829698,-0.7702904459975038,0.37358547721330576,-0.7810898890755533,-0.500332365932134,0.7039975502569341,0.58997228479524,-0.3953734341173166,1187.0,0.6040044208841048,-0.20452698686829698,0.7702904459975038
101,2.48388385613287,0.21305772911253515,0.4032490350427812,2.48388385613287,0.21305772911253515,0.4032490350427812,1.7035053644830502e-06,0.00020158553134398213,0.00025990916482319015,-0.9679577263458932,0.23706437269591324,-0.08281499384520873,-0.008273227106795934,-0.3597188226239256,-0.9330240738390924,-0.25097687885645603,-0.9024427138873414,0.3501539010651202,1346.0,0.9679577263458932,-0.23706437269591324,0.08281499384520873
102,2.288150621497113,-0.4684468810109125,-0.3780060653813219,2.288150621497113,-0.4684468810109125,-0.3780060653813219,6.515328729464164e-07,4.5950862642082704e-05,0.0002615457164936167,0.5913906863624494,-0.4726176864759973,-0.6533678737999187,0.13300346632090435,-0.7419765586162311,0.657100345769684,0.7953408917127137,0.47550321649184485,0.3759382357190272,207.0,0.5913906863624494,-0.4726176864759973,-0.6533678737999187
