,x,y,z,barycenter_0,barycenter_1,barycenter_2,evals_0,evals_1,evals_2,e1_0,e1_1,e1_2,e2_0,e2_1,e2_2,e3_0,e3_1,e3_2,npoints_0,normals_0,normals_1,normals_2
0,-0.8990341137410259,-0.4787441127174365,0.9718497904679432,-0.8990341137410259,-0.4787441127174365,0.9718497904679432,2.986866336684097e-07,0.0001089827091503572,0.0005311505111810658,-0.16374271189062328,0.4998127624353603,-0.8505148598404605,-0.7484497759673584,0.4987090443019872,0.4371638388359779,0.6426595188411315,0.7081500488160206,0.29242477871198364,1818.0,0.16374271189062328,-0.4998127624353603,0.8505148598404605
1,-0.40317777853321146,-0.8165519851593324,0.3500153100968879,-0.40317777853321146,-0.8165519851593324,0.3500153100968879,5.497867029961438e-07,0.00013019209697287277,0.0003930493193531407,0.48950261306571985,-0.7411106833537675,0.4595020640005262,0.86671947665294,0.3555923234215012,-0.349787718929856,-0.09583600884993868,-0.5694813908659437,-0.8163984351192158,1620.0,0.48950261306571985,-0.7411106833537675,0.4595020640005262
2,-0.47152933519931817,-0.7423603048873747,0.5331086695335782,-0.47152933519931817,-0.7423603048873747,0.5331086695335782,1.542515351684039e-05,0.0002821695754974987,0.0008679122262259613,0.17842533434373525,-0.9087960365242502,0.3771659635520421,-0.9817877566407476,-0.13901569447240986,0.12948914086008237,-0.06524722963203042,-0.39340106848884854,-0.9170487437084126,3369.0,0.17842533434373525,-0.9087960365242502,0.3771659635520421
3,-0.8810861613946103,-1.1848045517049868,0.3819400778314517,-0.8810861613946103,-1.1848045517049868,0.3819400778314517,1.965021542528288e-06,0.0002504124366420872,0.0006015077617226827,0.34563684055396,-0.8047177840739427,0.482663922876985,-0.5438502708841414,-0.5909569767658377,-0.5958160240133086,0.764697363217059,-0.0565609371112684,-0.6419024872065636,2486.0,0.34563684055396,-0.8047177840739427,0.482663922876985
4,-0.680270614930325,0.753462883281625,-0.9273799290984042,-0.680270614930325,0.753462883281625,-0.9273799290984042,4.5739604432115593e-07,4.3596922814381626e-05,0.0005658150542497411,-0.6289928202273789,0.5647676102438262,-0.5342336366440118,0.5070133230344163,-0.22292573187096335,-0.8326113188849854,0.5893263292675858,0.7945701130103454,0.14612601802115852,1152.0,-0.6289928202273789,0.5647676102438262,-0.5342336366440118
5,-0.8448996827520173,0.6076123866084892,-0.8931137750431952,-0.8448996827520173,0.6076123866084892,-0.8931137750431952,1.4086919945232395e-06,9.763074332738246e-05,0.00031682218828503255,-0.5483052737501498,0.5982489370222831,-0.5843453911253873,0.22362401513491306,-0.5684131628305102,-0.7917693958318648,0.8058248113782014,0.5648049979176215,-0.1778811055018545,1305.0,-0.5483052737501498,0.5982489370222831,-0.5843453911253873
6,-0.5664973786563166,1.1219919131001297,-0.7796432925280175,-0.5664973786563166,1.1219919131001297,-0.7796432925280175,4.0508954908991524e-07,0.00021737040669153712,0.0002912417606561393,-0.6477069642886073,0.670775333715697,-0.3612978550872284,-0.48690943448497054,-0.7291704605039785,-0.4808634339788612,-0.5859990537719005,-0.13553926075868802,0.7988956238279351,1724.0,-0.6477069642886073,0.670775333715697,-0.3612978550872284
7,-0.46704716565179044,0.5480892345553539,-1.2669977247714996,-0.46704716565179044,0.5480892345553539,-1.2669977247714996,3.842461279655965e-06,4.377164742500481e-05,0.0005620649338980258,0.6780334889920766,-0.14539286797733478,0.7205078082481525,-0.7273277059583048,-0.2742573374138358,0.6291083539582852,0.10613668522552151,-0.9506018234865736,-0.29170392049703386,488.0,-0.6780334889920766,0.14539286797733478,-0.7205078082481525
8,-0.26552132500432796,0.6355934267016413,-1.4498476545575638,-0.26552132500432796,0.6355934267016413,-1.4498476545575638,2.8060348631655097e-06,0.00019175200878700116,0.0002135112578278074,0.20419617283492889,-0.12329576537802343,0.9711344279961529,-0.12761622058750285,0.9802182158309002,0.15128235057748318,-0.9705761295449881,-0.15482378238866953,0.1844222686237654,1207.0,-0.20419617283492889,0.12329576537802343,-0.9711344279961529
9,-0.2875875115293909,0.7342220665299678,-1.38336848541423,-0.2875875115293909,0.7342220665299678,-1.38336848541423,1.3723495311581616e-06,0.00015887012017229188,0.000468530026494287,0.5083956519041327,-0.2476202430706744,0.8247533427313841,-0.7584283278462861,-0.5823496026783093,0.2926694582301029,0.40782389906092814,-0.7743081786227208,-0.483866212782734,1776.0,-0.5083956519041327,0.2476202430706744,-0.8247533427313841
10,-0.22585926384922114,0.9676630453638401,-1.3158765047019678,-0.22585926384922114,0.9676630453638401,-1.3158765047019678,1.3594621533122517e-07,0.0001813717400982645,0.00020551643180458562,-0.2590182881006168,0.4616011619546844,-0.8484302527087958,-0.8593597245623252,-0.5111294813684704,-0.015732675429257322,0.44091993630316834,-0.7250317376212461,-0.5290733306568445,1279.0,-0.2590182881006168,0.4616011619546844,-0.8484302527087958
11,-0.02414074464496936,1.1115273126970717,-1.3166328972075885,-0.02414074464496936,1.1115273126970717,-1.3166328972075885,7.33608760769255e-07,0.00012472572508028605,0.00023190290824526085,0.31114535929476245,-0.2741425901292714,0.9099639584437111,0.18284748727389805,0.9568711665196314,0.22575288941890004,0.9326067562413191,-0.09614265942116793,-0.3478523066654442,1092.0,-0.31114535929476245,0.2741425901292714,-0.9099639584437111
12,0.3647760515119515,1.4359946751127055,-1.1438955307006835,0.3647760515119515,1.4359946751127055,-1.1438955307006835,1.2389830701407948e-06,3.941900900533554e-05,0.0002836084669059249,0.3185736022471782,0.6246874183264577,-0.7129351228098404,-0.9072594685044204,0.41881127837052595,-0.03843657006969394,0.27457442845307584,0.6590620171837176,0.7001757927445043,255.0,0.3185736022471782,0.6246874183264577,-0.7129351228098404
13,0.2084311129001739,-0.02681278683733713,-1.528264283261952,0.2084311129001739,-0.02681278683733713,-1.528264283261952,5.440015431059986e-07,8.483559174264959e-05,0.00025639156870296625,-0.5816784344347274,0.26677821013109076,0.7684266949506744,-0.6192734086234368,-0.7577515509270963,-0.2057013185166552,0.5273998902971773,-0.5955182395752731,0.6059763873680997,957.0,0.5816784344347274,-0.26677821013109076,-0.7684266949506744
14,0.4290752798621779,0.5917327198971054,-1.3666904136666662,0.4290752798621779,0.5917327198971054,-1.3666904136666662,1.1738820063771868e-06,7.537827740337833e-05,0.000196509009466078,0.2850209825295758,-0.4579734086598249,-0.8420352703292044,-0.9108941041077113,0.144054291920422,-0.3866785384283895,0.2983872829389432,0.8772164601395752,-0.37610678196558495,1279.0,0.2850209825295758,-0.4579734086598249,-0.8420352703292044
15,0.49957285459620504,0.9153188779331244,-1.1974086409178786,0.49957285459620504,0.9153188779331244,-1.1974086409178786,1.8933773718890023e-06,4.469021896990351e-05,0.0002386603670352317,-0.6285131802403054,0.041654879861218755,0.7766827236703324,-0.5900826526800695,0.6250189147193012,-0.511032111759291,0.5067283742502199,0.7794974196409216,0.3682528037949942,626.0,0.6285131802403054,-0.041654879861218755,-0.7766827236703324
16,0.4397497187928491,0.8679540869512586,-1.3517015865562185,0.4397497187928491,0.8679540869512586,-1.3517015865562185,1.473302274746861e-06,0.00010220635225635804,0.0002761214982882375,-0.3890791469888424,-0.2762679138916971,0.8788022855752962,-0.8431968791915988,-0.2773864159585962,-0.4605168826038767,0.37099385480083474,-0.9201808604810112,-0.12502297270678953,3310.0,0.3890791469888424,0.2762679138916971,-0.8788022855752962
17,0.6975223259761074,0.8813229342247654,-0.9417135199057238,0.6975223259761074,0.8813229342247654,-0.9417135199057238,6.363404997805857e-06,0.00012407951251852046,0.0006992394364867428,-0.8988834293408701,-0.16203760833101322,0.407126999771278,0.4145405828692273,-0.01336414223012252,0.9099326924871389,0.1420024141021488,-0.9866940828791965,-0.07918397060228552,6251.0,0.8988834293408701,0.16203760833101322,-0.407126999771278
18,0.43902683991309205,1.798068438827152,-0.6495990177852587,0.43902683991309205,1.798068438827152,-0.6495990177852587,5.267251434131773e-07,7.796088329210122e-05,0.00017071898025287368,0.40827630048675384,0.8854649775041162,-0.22195097673694741,0.9062778569427177,-0.3640281215005363,0.21481148193731614,-0.10941164689449126,0.28885169269094824,0.9511013569296437,2272.0,0.40827630048675384,0.8854649775041162,-0.22195097673694741
19,0.5768127817950562,1.7143299784489021,-0.31017731128338566,0.5768127817950562,1.7143299784489021,-0.31017731128338566,7.372690904723836e-07,5.55052064629891e-05,0.00011144727896966588,0.6254377406386913,0.7801774610493104,0.012278511938347971,0.7794819033824799,-0.6254343096676154,0.03521202337013164,-0.03515102962922454,0.012452050483523972,0.9993044338712608,1670.0,0.6254377406386913,0.7801774610493104,0.012278511938347971
20,0.5536414461422385,1.7179658140388419,-0.39333245442096465,0.5536414461422385,1.7179658140388419,-0.39333245442096465,1.337520045613459e-07,3.094405047076736e-05,0.00029135693377165033,-0.5226593719794235,-0.8499606074807818,0.06628835955863821,-0.8457017908386631,0.5070671221288794,-0.16634727117754183,0.10777597995079069,-0.14300314467464226,-0.9838365914921084,2047.0,0.5226593719794235,0.8499606074807818,-0.06628835955863821
21,0.7700288685758715,1.589040380373902,-0.2242293178512848,0.7700288685758715,1.589040380373902,-0.2242293178512848,1.0236611687177584e-07,3.155059135468702e-05,0.0004596241607527203,-0.7071901164722258,-0.6868934552811036,0.16750976167371903,-0.7070233516965235,0.6869395559694217,-0.16802388699333146,-0.0003454270019229385,0.2372581453533689,0.9714465776066463,1027.0,0.7071901164722258,0.6868934552811036,-0.16750976167371903
22,0.6501484126838265,0.9234324927633838,0.3454290747004724,0.6501484126838265,0.9234324927633838,0.3454290747004724,8.714733703633697e-08,0.00014052900101551837,0.0007213433955646937,-0.7985371799400635,-0.08729005998229523,-0.5955827546879258,0.4816704937921059,-0.6860683929588869,-0.5452556240818422,0.36101510725098446,0.7222815279453696,-0.5898961660542155,2056.0,0.7985371799400635,0.08729005998229523,0.5955827546879258
23,0.5783357269806123,1.1775452412129936,0.4662503498091782,0.5783357269806123,1.1775452412129936,0.4662503498091782,1.9350470695774474e-07,9.628131854442529e-05,0.00021158934155783574,-0.7467822479764001,-0.16064592194268512,-0.6453752101456172,0.44205185106539363,-0.8449084229464424,-0.3011974731033015,0.4968968052593754,0.5102182323254822,-0.70197643858301,961.0,0.7467822479764001,0.16064592194268512,0.6453752101456172
24,0.5835619120710138,1.629417516183162,0.47286340842644375,0.5835619120710138,1.629417516183162,0.47286340842644375,7.555917466664606e-08,0.00010524782318834349,0.0002465557722316982,-0.2386949633624183,-0.6959380818429725,-0.6772701829448405,-0.9461013874860309,0.32386995814899255,0.0006440540176165244,0.21889924408828293,0.64091999223717,-0.7357341126305652,1104.0,0.2386949633624183,0.6959380818429725,0.6772701829448405
25,0.21455246000702866,1.372508421988269,0.8484649481726628,0.21455246000702866,1.372508421988269,0.8484649481726628,2.628875183083771e-07,7.427251290707843e-05,0.00048015262146790683,-0.44379531344004236,-0.49279832356240555,-0.7484621113074043,-0.7303196159630269,0.6829039683318927,-0.016596040978815008,0.5193062471300262,0.5392513164848426,-0.6629698630866206,1530.0,0.44379531344004236,0.49279832356240555,0.7484621113074043
26,0.21991117925381887,1.469800948773181,0.8009020982555327,0.21991117925381887,1.469800948773181,0.8009020982555327,7.11329253810888e-07,0.00010500891189879063,0.0003804563257068932,-0.3947943437959629,-0.5076160325157876,-0.765808977251929,-0.4447274605781915,0.8349427909528233,-0.32417282681246284,0.8039620089994233,0.2125946833033239,-0.5553814803509127,1474.0,0.3947943437959629,0.5076160325157876,0.765808977251929
27,-0.35987615303568066,1.1911520136951208,1.195499820492984,-0.35987615303568066,1.1911520136951208,1.195499820492984,2.533518396657844e-06,9.647989499617604e-05,0.0007107982612296692,-0.1013525051310998,-0.4384346592172568,-0.8930300774893857,-0.9541272666196973,0.2970379675573088,-0.037544705648706,0.2817247394114958,0.8482590968722179,-0.44842800512128334,2602.0,0.1013525051310998,0.4384346592172568,0.8930300774893857
28,0.18236880552110432,0.6609999912375515,0.9006622821426885,0.18236880552110432,0.6609999912375515,0.9006622821426885,1.1382566125431077e-06,0.00014437219956293446,0.00022714947432137097,-0.7290967945889798,-0.16875859142083274,-0.6632785251624926,-0.6161796683416733,-0.25996173561004704,0.7434665509227415,0.29789340449634066,-0.9507578208146743,-0.08555165525757652,1159.0,0.7290967945889798,0.16875859142083274,0.6632785251624926
29,0.08754090595651756,0.8027664954915191,0.9971320262159964,0.08754090595651756,0.8027664954915191,0.9971320262159964,4.943462704045784e-06,0.00013038339196586428,0.0006373545173246881,-0.5106291785741737,0.00034533922664600335,-0.8598009785581097,-0.4821850521220943,-0.8280594608025361,0.286033398199277,0.7118675561497924,-0.5606401788279464,-0.4229978396931725,1980.0,0.5106291785741737,-0.00034533922664600335,0.8598009785581097
30,-0.03982288070981162,0.556386652845925,1.061918044242615,-0.03982288070981162,0.556386652845925,1.061918044242615,2.1542325938801642e-06,0.00010727239210733853,0.0005804664639544449,0.6300016695716325,0.13818284645916717,0.7642011497514235,-0.7685858502767928,-0.03000828634224354,0.6390424817687016,0.11123707606394213,-0.989952020905682,0.08730011004288936,1252.0,0.6300016695716325,0.13818284645916717,0.7642011497514235
31,-1.7209075619276766,0.400127473423521,1.4745734722780095,-1.7209075619276766,0.400127473423521,1.4745734722780095,1.2576092847780767e-06,3.738736826712701e-05,0.00044688429295996096,-0.6495246807094064,0.21265077666281387,0.7299981755689843,-0.3585273154635898,0.7609978922892175,-0.5406850950394688,0.670504178373122,0.6129125998999125,0.41804580092151933,834.0,-0.6495246807094064,0.21265077666281387,0.7299981755689843
32,-1.2440692674998897,-0.18653789654046174,1.34035327165622,-1.2440692674998897,-0.18653789654046174,1.34035327165622,3.169277547663303e-07,0.00025101797841472416,0.0008939758541045747,-0.21541499690637683,0.40796839962442827,-0.8872193438015812,-0.8874335742854877,0.29735214559305284,0.35219788861106455,0.40750218445881925,0.8632169405306469,0.2979907435512047,2908.0,0.21541499690637683,-0.40796839962442827,0.8872193438015812
33,-1.710217900653978,-0.18581801736667528,1.3681757411813837,-1.710217900653978,-0.18581801736667528,1.3681757411813837,1.1559821717356887e-05,0.00016225636275793112,0.0006163702544862276,-0.16646875714887707,0.1584397573147445,0.973234296660035,-0.6015699074479789,-0.7983612170484182,0.02707422327599054,0.7812821509201,-0.5809614534674508,0.22821478970182613,1868.0,-0.16646875714887707,0.1584397573147445,0.973234296660035
34,-2.1035786000781993,-0.30372532761074333,0.8812142821673273,-2.1035786000781993,-0.30372532761074333,0.8812142821673273,2.232203405654122e-06,9.06497957119061e-05,0.0006175746355057447,0.8742242902894164,-0.17905976307729787,-0.45129756426848594,0.15184367772512244,-0.7820510281565481,0.6044333601764508,0.46116741840992553,0.5969370072344216,0.6564989121020206,1581.0,-0.8742242902894164,0.17905976307729787,0.45129756426848594
35,-1.9670972157950957,0.1669536479410065,0.8427736190287618,-1.9670972157950957,0.1669536479410065,0.8427736190287618,1.611216464212962e-06,0.00013834561501362212,0.0003445183726119057,0.8083166411283607,-0.3894290580183422,-0.4415531864293486,-0.024811718906484852,-0.7718528458758601,0.6353168996006964,0.5882249453056797,0.5025815287933713,0.6335639041453099,1471.0,-0.8083166411283607,0.3894290580183422,0.4415531864293486
